group,run,tag,x,value
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,62,0.04154565557837486
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,63,0.041863471269607544
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,64,0.04149908572435379
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,65,0.04104763641953468
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,66,0.04078705608844757
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,67,0.04127172753214836
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,68,0.04121771454811096
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,69,0.04118182137608528
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,70,0.04102138802409172
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,71,0.04093586280941963
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,72,0.040708545595407486
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,73,0.04046418145298958
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,74,0.04068736359477043
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,75,0.04092877730727196
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,76,0.0406632162630558
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,77,0.04045563191175461
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,78,0.04131370410323143
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,79,0.04056408256292343
trinity|vae,vae_logs_trinity_beta1e-5,val/loss,80,0.040173307061195374
ted_expressive|vae,vae_logs_ted_expressive,val/loss,1,0.16743318736553192
ted_expressive|vae,vae_logs_ted_expressive,val/loss,2,0.16587479412555695
ted_expressive|vae,vae_logs_ted_expressive,val/loss,3,0.1677023470401764
ted_expressive|vae,vae_logs_ted_expressive,val/loss,4,0.1678752452135086
ted_expressive|vae,vae_logs_ted_expressive,val/loss,5,0.16781280934810638
ted_expressive|vae,vae_logs_ted_expressive,val/loss,6,0.16873082518577576
ted_expressive|vae,vae_logs_ted_expressive,val/loss,7,0.16868574917316437
ted_expressive|vae,vae_logs_ted_expressive,val/loss,8,0.1668122559785843
ted_expressive|vae,vae_logs_ted_expressive,val/loss,9,0.16657306253910065
ted_expressive|vae,vae_logs_ted_expressive,val/loss,10,0.16828040778636932
ted_expressive|vae,vae_logs_ted_expressive,val/loss,11,0.16785933077335358
ted_expressive|vae,vae_logs_ted_expressive,val/loss,12,0.1684490442276001
ted_expressive|vae,vae_logs_ted_expressive,val/loss,13,0.16827808320522308
ted_expressive|vae,vae_logs_ted_expressive,val/loss,14,0.1680290400981903
ted_expressive|vae,vae_logs_ted_expressive,val/loss,15,0.168177530169487
ted_expressive|vae,vae_logs_ted_expressive,val/loss,16,0.1686994880437851
ted_expressive|vae,vae_logs_ted_expressive,val/loss,17,0.16785928606987
ted_expressive|vae,vae_logs_ted_expressive,val/loss,18,0.16785743832588196
ted_expressive|vae,vae_logs_ted_expressive,val/loss,19,0.16825836896896362
ted_expressive|vae,vae_logs_ted_expressive,val/loss,20,0.16755011677742004
ted_expressive|vae,vae_logs_ted_expressive,val/loss,21,0.167973130941391
ted_expressive|vae,vae_logs_ted_expressive,val/loss,22,0.16770972311496735
ted_expressive|vae,vae_logs_ted_expressive,val/loss,23,0.16707506775856018
ted_expressive|vae,vae_logs_ted_expressive,val/loss,24,0.16669686138629913
ted_expressive|vae,vae_logs_ted_expressive,val/loss,25,0.1677165925502777
ted_expressive|vae,vae_logs_ted_expressive,val/loss,26,0.1673296093940735
ted_expressive|vae,vae_logs_ted_expressive,val/loss,27,0.16816462576389313
ted_expressive|vae,vae_logs_ted_expressive,val/loss,28,0.1678817719221115
ted_expressive|vae,vae_logs_ted_expressive,val/loss,29,0.167049378156662
ted_expressive|vae,vae_logs_ted_expressive,val/loss,30,0.16816918551921844
ted_expressive|vae,vae_logs_ted_expressive,val/loss,31,0.1674444079399109
ted_expressive|vae,vae_logs_ted_expressive,val/loss,32,0.16817669570446014
ted_expressive|vae,vae_logs_ted_expressive,val/loss,33,0.16690762341022491
ted_expressive|vae,vae_logs_ted_expressive,val/loss,34,0.1673285961151123
ted_expressive|vae,vae_logs_ted_expressive,val/loss,35,0.16667431592941284
ted_expressive|vae,vae_logs_ted_expressive,val/loss,36,0.1675771027803421
ted_expressive|vae,vae_logs_ted_expressive,val/loss,37,0.1686805635690689
ted_expressive|vae,vae_logs_ted_expressive,val/loss,38,0.16801971197128296
ted_expressive|vae,vae_logs_ted_expressive,val/loss,39,0.16790488362312317
ted_expressive|vae,vae_logs_ted_expressive,val/loss,40,0.16729934513568878
ted_expressive|vae,vae_logs_ted_expressive,val/loss,41,0.16818606853485107
ted_expressive|vae,vae_logs_ted_expressive,val/loss,42,0.16773377358913422
ted_expressive|vae,vae_logs_ted_expressive,val/loss,43,0.16728557646274567
ted_expressive|vae,vae_logs_ted_expressive,val/loss,44,0.16912922263145447
ted_expressive|vae,vae_logs_ted_expressive,val/loss,45,0.16785258054733276
ted_expressive|vae,vae_logs_ted_expressive,val/loss,46,0.16736869513988495
ted_expressive|vae,vae_logs_ted_expressive,val/loss,47,0.16770422458648682
ted_expressive|vae,vae_logs_ted_expressive,val/loss,48,0.16704918444156647
ted_expressive|vae,vae_logs_ted_expressive,val/loss,49,0.16781483590602875
ted_expressive|vae,vae_logs_ted_expressive,val/loss,50,0.1683521717786789
ted_expressive|vae,vae_logs_ted_expressive,val/loss,51,0.16685201227664948
ted_expressive|vae,vae_logs_ted_expressive,val/loss,52,0.16758912801742554
ted_expressive|vae,vae_logs_ted_expressive,val/loss,53,0.1679607778787613
ted_expressive|vae,vae_logs_ted_expressive,val/loss,54,0.16894470155239105
ted_expressive|vae,vae_logs_ted_expressive,val/loss,55,0.1675407886505127
ted_expressive|vae,vae_logs_ted_expressive,val/loss,56,0.1676027476787567
ted_expressive|vae,vae_logs_ted_expressive,val/loss,57,0.167600616812706
ted_expressive|vae,vae_logs_ted_expressive,val/loss,58,0.16760653257369995
ted_expressive|vae,vae_logs_ted_expressive,val/loss,59,0.1683940589427948
ted_expressive|vae,vae_logs_ted_expressive,val/loss,60,0.16698938608169556
ted_expressive|vae,vae_logs_ted_expressive,val/loss,61,0.16735105216503143
ted_expressive|vae,vae_logs_ted_expressive,val/loss,62,0.16627056896686554
ted_expressive|vae,vae_logs_ted_expressive,val/loss,63,0.168177992105484
ted_expressive|vae,vae_logs_ted_expressive,val/loss,64,0.168243870139122
ted_expressive|vae,vae_logs_ted_expressive,val/loss,65,0.16797761619091034
ted_expressive|vae,vae_logs_ted_expressive,val/loss,66,0.16731682419776917
ted_expressive|vae,vae_logs_ted_expressive,val/loss,67,0.1674145609140396
ted_expressive|vae,vae_logs_ted_expressive,val/loss,68,0.1680273413658142
ted_expressive|vae,vae_logs_ted_expressive,val/loss,69,0.16820958256721497
ted_expressive|vae,vae_logs_ted_expressive,val/loss,70,0.1675441712141037
ted_expressive|vae,vae_logs_ted_expressive,val/loss,71,0.16846439242362976
ted_expressive|vae,vae_logs_ted_expressive,val/loss,72,0.1677217185497284
ted_expressive|vae,vae_logs_ted_expressive,val/loss,73,0.1669200360774994
ted_expressive|vae,vae_logs_ted_expressive,val/loss,74,0.1676602065563202
ted_expressive|vae,vae_logs_ted_expressive,val/loss,75,0.16775675117969513
ted_expressive|vae,vae_logs_ted_expressive,val/loss,76,0.16728830337524414
ted_expressive|vae,vae_logs_ted_expressive,val/loss,77,0.16705527901649475
ted_expressive|vae,vae_logs_ted_expressive,val/loss,78,0.16812291741371155
ted_expressive|vae,vae_logs_ted_expressive,val/loss,79,0.16810786724090576
ted_expressive|vae,vae_logs_ted_expressive,val/loss,80,0.1669396311044693
beat|vae,vae_logs_beat_beta_1e-6,val/loss,1,0.050074875354766846
beat|vae,vae_logs_beat_beta_1e-6,val/loss,2,0.043402135372161865
beat|vae,vae_logs_beat_beta_1e-6,val/loss,3,0.04193499684333801
beat|vae,vae_logs_beat_beta_1e-6,val/loss,4,0.04124182090163231
beat|vae,vae_logs_beat_beta_1e-6,val/loss,5,0.04016105458140373
beat|vae,vae_logs_beat_beta_1e-6,val/loss,6,0.03986785560846329
beat|vae,vae_logs_beat_beta_1e-6,val/loss,7,0.040262382477521896
beat|vae,vae_logs_beat_beta_1e-6,val/loss,8,0.03926985710859299
beat|vae,vae_logs_beat_beta_1e-6,val/loss,9,0.038441479206085205
beat|vae,vae_logs_beat_beta_1e-6,val/loss,10,0.038627732545137405
beat|vae,vae_logs_beat_beta_1e-6,val/loss,11,0.03795316815376282
beat|vae,vae_logs_beat_beta_1e-6,val/loss,12,0.03779703378677368
beat|vae,vae_logs_beat_beta_1e-6,val/loss,13,0.03806387260556221
beat|vae,vae_logs_beat_beta_1e-6,val/loss,14,0.037211477756500244
beat|vae,vae_logs_beat_beta_1e-6,val/loss,15,0.03694430738687515
beat|vae,vae_logs_beat_beta_1e-6,val/loss,16,0.03704533725976944
beat|vae,vae_logs_beat_beta_1e-6,val/loss,17,0.03505152836441994
beat|vae,vae_logs_beat_beta_1e-6,val/loss,18,0.034050896763801575
beat|vae,vae_logs_beat_beta_1e-6,val/loss,19,0.03346756845712662
beat|vae,vae_logs_beat_beta_1e-6,val/loss,20,0.03310435637831688
beat|vae,vae_logs_beat_beta_1e-6,val/loss,21,0.03202543407678604
beat|vae,vae_logs_beat_beta_1e-6,val/loss,22,0.03243521600961685
beat|vae,vae_logs_beat_beta_1e-6,val/loss,23,0.0316188745200634
beat|vae,vae_logs_beat_beta_1e-6,val/loss,24,0.030447300523519516
beat|vae,vae_logs_beat_beta_1e-6,val/loss,25,0.029232244938611984
beat|vae,vae_logs_beat_beta_1e-6,val/loss,26,0.02829195372760296
beat|vae,vae_logs_beat_beta_1e-6,val/loss,27,0.027684923261404037
beat|vae,vae_logs_beat_beta_1e-6,val/loss,28,0.027494799345731735
beat|vae,vae_logs_beat_beta_1e-6,val/loss,29,0.027234381064772606
beat|vae,vae_logs_beat_beta_1e-6,val/loss,30,0.0268742386251688
beat|vae,vae_logs_beat_beta_1e-6,val/loss,31,0.02554146572947502
beat|vae,vae_logs_beat_beta_1e-6,val/loss,32,0.024579212069511414
beat|vae,vae_logs_beat_beta_1e-6,val/loss,33,0.0251443050801754
beat|vae,vae_logs_beat_beta_1e-6,val/loss,34,0.02370336651802063
beat|vae,vae_logs_beat_beta_1e-6,val/loss,35,0.023442180827260017
beat|vae,vae_logs_beat_beta_1e-6,val/loss,36,0.02311653457581997
beat|vae,vae_logs_beat_beta_1e-6,val/loss,37,0.022736668586730957
beat|vae,vae_logs_beat_beta_1e-6,val/loss,38,0.02239622361958027
beat|vae,vae_logs_beat_beta_1e-6,val/loss,39,0.022266728803515434
beat|vae,vae_logs_beat_beta_1e-6,val/loss,40,0.022420579567551613
beat|vae,vae_logs_beat_beta_1e-6,val/loss,41,0.022069795057177544
beat|vae,vae_logs_beat_beta_1e-6,val/loss,42,0.0224944818764925
beat|vae,vae_logs_beat_beta_1e-6,val/loss,43,0.021976258605718613
beat|vae,vae_logs_beat_beta_1e-6,val/loss,44,0.02181350067257881
beat|vae,vae_logs_beat_beta_1e-6,val/loss,45,0.021763022989034653
beat|vae,vae_logs_beat_beta_1e-6,val/loss,46,0.021490199491381645
beat|vae,vae_logs_beat_beta_1e-6,val/loss,47,0.02149740606546402
beat|vae,vae_logs_beat_beta_1e-6,val/loss,48,0.021531248465180397
beat|vae,vae_logs_beat_beta_1e-6,val/loss,49,0.021471377462148666
beat|vae,vae_logs_beat_beta_1e-6,val/loss,50,0.021389925852417946
beat|vae,vae_logs_beat_beta_1e-6,val/loss,51,0.02150684781372547
beat|vae,vae_logs_beat_beta_1e-6,val/loss,52,0.02126341499388218
beat|vae,vae_logs_beat_beta_1e-6,val/loss,53,0.021449431777000427
beat|vae,vae_logs_beat_beta_1e-6,val/loss,54,0.0212827417999506
beat|vae,vae_logs_beat_beta_1e-6,val/loss,55,0.021471910178661346
beat|vae,vae_logs_beat_beta_1e-6,val/loss,56,0.021245334297418594
beat|vae,vae_logs_beat_beta_1e-6,val/loss,57,0.020826412364840508
beat|vae,vae_logs_beat_beta_1e-6,val/loss,58,0.020828446373343468
beat|vae,vae_logs_beat_beta_1e-6,val/loss,59,0.021063053980469704
beat|vae,vae_logs_beat_beta_1e-6,val/loss,60,0.021085085347294807
beat|vae,vae_logs_beat_beta_1e-6,val/loss,61,0.020922696217894554
beat|vae,vae_logs_beat_beta_1e-6,val/loss,62,0.021231405436992645
beat|vae,vae_logs_beat_beta_1e-6,val/loss,63,0.020971836522221565
beat|vae,vae_logs_beat_beta_1e-6,val/loss,64,0.020720813423395157
beat|vae,vae_logs_beat_beta_1e-6,val/loss,65,0.02065012976527214
beat|vae,vae_logs_beat_beta_1e-6,val/loss,66,0.020557790994644165
beat|vae,vae_logs_beat_beta_1e-6,val/loss,67,0.020975153893232346
beat|vae,vae_logs_beat_beta_1e-6,val/loss,68,0.020922452211380005
beat|vae,vae_logs_beat_beta_1e-6,val/loss,69,0.02047809772193432
beat|vae,vae_logs_beat_beta_1e-6,val/loss,70,0.0206272155046463
beat|vae,vae_logs_beat_beta_1e-6,val/loss,71,0.020629918202757835
beat|vae,vae_logs_beat_beta_1e-6,val/loss,72,0.02071661502122879
beat|vae,vae_logs_beat_beta_1e-6,val/loss,73,0.020542660728096962
beat|vae,vae_logs_beat_beta_1e-6,val/loss,74,0.020182430744171143
beat|vae,vae_logs_beat_beta_1e-6,val/loss,75,0.02046770602464676
beat|vae,vae_logs_beat_beta_1e-6,val/loss,76,0.02052137814462185
beat|vae,vae_logs_beat_beta_1e-6,val/loss,77,0.019946828484535217
beat|vae,vae_logs_beat_beta_1e-6,val/loss,78,0.019733190536499023
beat|vae,vae_logs_beat_beta_1e-6,val/loss,79,0.019569771364331245
beat|vae,vae_logs_beat_beta_1e-6,val/loss,80,0.01933646760880947
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,1,0.10122164338827133
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,2,0.09712060540914536
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,3,0.09631595015525818
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,4,0.09517619758844376
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,5,0.09493306279182434
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,6,0.09352288395166397
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,7,0.09111800044775009
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,8,0.09039563685655594
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,9,0.09022809565067291
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,10,0.08958098292350769
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,11,0.08898916840553284
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,12,0.08891133964061737
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,13,0.08880530297756195
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,14,0.08812966197729111
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,15,0.08566481620073318
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,16,0.08751340210437775
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,17,0.08587298542261124
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,18,0.08560755103826523
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,19,0.08630295842885971
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,20,0.0859002098441124
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,21,0.08548658341169357
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,22,0.08562269061803818
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,23,0.08511600643396378
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,24,0.08498377352952957
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,25,0.08512569218873978
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,26,0.08581218868494034
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,27,0.08506615459918976
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,28,0.08485748618841171
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,29,0.08467821031808853
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,30,0.08476347476243973
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,31,0.0843605175614357
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,32,0.08442887663841248
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,33,0.08465573191642761
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,34,0.08459386229515076
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,35,0.08443901687860489
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,36,0.08485737442970276
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,37,0.08370569348335266
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,38,0.08395332843065262
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,39,0.08317319303750992
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,40,0.08301564306020737
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,41,0.08238166570663452
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,42,0.08287352323532104
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,43,0.08313513547182083
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,44,0.08289511501789093
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,45,0.0826990157365799
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,46,0.08276038616895676
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,47,0.08276469260454178
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,48,0.08283794671297073
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,49,0.08199182152748108
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,50,0.08252594619989395
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,51,0.08193858712911606
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,52,0.08119669556617737
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,53,0.08216048777103424
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,54,0.08222618699073792
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,55,0.08128318190574646
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,56,0.08315788209438324
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,57,0.08226212859153748
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,58,0.08222770690917969
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,59,0.0822567343711853
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,60,0.08180680125951767
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,61,0.0820627361536026
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,62,0.08200125396251678
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,63,0.08309061080217361
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,64,0.08268143981695175
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,65,0.08255822211503983
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,66,0.0816849023103714
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,67,0.08187674731016159
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,68,0.0822763741016388
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,69,0.08225793391466141
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,70,0.08242269605398178
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,71,0.08214321732521057
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,72,0.0820193737745285
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,73,0.08193206042051315
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,74,0.08156350255012512
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,75,0.08227623999118805
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,76,0.08171310275793076
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,77,0.08200200647115707
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,78,0.08174851536750793
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,79,0.08260440826416016
ted_expressive|vae,vae_logs_ted_expressive_beta1e-3,val/loss,80,0.08252370357513428
beat|vae,vae_logs_beat_beta_1e-4,val/loss,1,0.058379750698804855
beat|vae,vae_logs_beat_beta_1e-4,val/loss,2,0.05095192417502403
beat|vae,vae_logs_beat_beta_1e-4,val/loss,3,0.0491047240793705
beat|vae,vae_logs_beat_beta_1e-4,val/loss,4,0.048676423728466034
beat|vae,vae_logs_beat_beta_1e-4,val/loss,5,0.04735323786735535
beat|vae,vae_logs_beat_beta_1e-4,val/loss,6,0.04743128642439842
beat|vae,vae_logs_beat_beta_1e-4,val/loss,7,0.046864189207553864
beat|vae,vae_logs_beat_beta_1e-4,val/loss,8,0.046509869396686554
beat|vae,vae_logs_beat_beta_1e-4,val/loss,9,0.0457572378218174
beat|vae,vae_logs_beat_beta_1e-4,val/loss,10,0.045750442892313004
beat|vae,vae_logs_beat_beta_1e-4,val/loss,11,0.045775189995765686
beat|vae,vae_logs_beat_beta_1e-4,val/loss,12,0.04462891444563866
beat|vae,vae_logs_beat_beta_1e-4,val/loss,13,0.0450768917798996
beat|vae,vae_logs_beat_beta_1e-4,val/loss,14,0.044879280030727386
beat|vae,vae_logs_beat_beta_1e-4,val/loss,15,0.04505283758044243
beat|vae,vae_logs_beat_beta_1e-4,val/loss,16,0.04471192881464958
beat|vae,vae_logs_beat_beta_1e-4,val/loss,17,0.04475647583603859
beat|vae,vae_logs_beat_beta_1e-4,val/loss,18,0.04392741248011589
beat|vae,vae_logs_beat_beta_1e-4,val/loss,19,0.04250406101346016
beat|vae,vae_logs_beat_beta_1e-4,val/loss,20,0.041119229048490524
beat|vae,vae_logs_beat_beta_1e-4,val/loss,21,0.041244059801101685
beat|vae,vae_logs_beat_beta_1e-4,val/loss,22,0.040166065096855164
beat|vae,vae_logs_beat_beta_1e-4,val/loss,23,0.04001150652766228
beat|vae,vae_logs_beat_beta_1e-4,val/loss,24,0.03998865932226181
beat|vae,vae_logs_beat_beta_1e-4,val/loss,25,0.04002021253108978
beat|vae,vae_logs_beat_beta_1e-4,val/loss,26,0.03968314081430435
beat|vae,vae_logs_beat_beta_1e-4,val/loss,27,0.03913618251681328
beat|vae,vae_logs_beat_beta_1e-4,val/loss,28,0.039175357669591904
beat|vae,vae_logs_beat_beta_1e-4,val/loss,29,0.03930902108550072
beat|vae,vae_logs_beat_beta_1e-4,val/loss,30,0.03920958563685417
beat|vae,vae_logs_beat_beta_1e-4,val/loss,31,0.039270199835300446
beat|vae,vae_logs_beat_beta_1e-4,val/loss,32,0.03928600251674652
beat|vae,vae_logs_beat_beta_1e-4,val/loss,33,0.038585081696510315
beat|vae,vae_logs_beat_beta_1e-4,val/loss,34,0.03895382210612297
beat|vae,vae_logs_beat_beta_1e-4,val/loss,35,0.03786659613251686
beat|vae,vae_logs_beat_beta_1e-4,val/loss,36,0.037411101162433624
beat|vae,vae_logs_beat_beta_1e-4,val/loss,37,0.03647158294916153
beat|vae,vae_logs_beat_beta_1e-4,val/loss,38,0.03600342199206352
beat|vae,vae_logs_beat_beta_1e-4,val/loss,39,0.036280639469623566
beat|vae,vae_logs_beat_beta_1e-4,val/loss,40,0.03611588105559349
beat|vae,vae_logs_beat_beta_1e-4,val/loss,41,0.0358341746032238
beat|vae,vae_logs_beat_beta_1e-4,val/loss,42,0.03582732751965523
beat|vae,vae_logs_beat_beta_1e-4,val/loss,43,0.03530966490507126
beat|vae,vae_logs_beat_beta_1e-4,val/loss,44,0.034709468483924866
beat|vae,vae_logs_beat_beta_1e-4,val/loss,45,0.03425990045070648
beat|vae,vae_logs_beat_beta_1e-4,val/loss,46,0.033715732395648956
beat|vae,vae_logs_beat_beta_1e-4,val/loss,47,0.0337427482008934
beat|vae,vae_logs_beat_beta_1e-4,val/loss,48,0.033776335418224335
beat|vae,vae_logs_beat_beta_1e-4,val/loss,49,0.03363950178027153
beat|vae,vae_logs_beat_beta_1e-4,val/loss,50,0.03323613852262497
beat|vae,vae_logs_beat_beta_1e-4,val/loss,51,0.033022746443748474
beat|vae,vae_logs_beat_beta_1e-4,val/loss,52,0.03319990634918213
beat|vae,vae_logs_beat_beta_1e-4,val/loss,53,0.03321448713541031
beat|vae,vae_logs_beat_beta_1e-4,val/loss,54,0.03246811777353287
beat|vae,vae_logs_beat_beta_1e-4,val/loss,55,0.033178895711898804
beat|vae,vae_logs_beat_beta_1e-4,val/loss,56,0.03301224112510681
beat|vae,vae_logs_beat_beta_1e-4,val/loss,57,0.03280680999159813
beat|vae,vae_logs_beat_beta_1e-4,val/loss,58,0.03289204463362694
beat|vae,vae_logs_beat_beta_1e-4,val/loss,59,0.03260154277086258
beat|vae,vae_logs_beat_beta_1e-4,val/loss,60,0.03227778151631355
beat|vae,vae_logs_beat_beta_1e-4,val/loss,61,0.032107386738061905
beat|vae,vae_logs_beat_beta_1e-4,val/loss,62,0.03244781494140625
beat|vae,vae_logs_beat_beta_1e-4,val/loss,63,0.032292984426021576
beat|vae,vae_logs_beat_beta_1e-4,val/loss,64,0.03188379481434822
beat|vae,vae_logs_beat_beta_1e-4,val/loss,65,0.032219067215919495
beat|vae,vae_logs_beat_beta_1e-4,val/loss,66,0.03174969553947449
beat|vae,vae_logs_beat_beta_1e-4,val/loss,67,0.03225398436188698
beat|vae,vae_logs_beat_beta_1e-4,val/loss,68,0.03188784420490265
beat|vae,vae_logs_beat_beta_1e-4,val/loss,69,0.03190014511346817
beat|vae,vae_logs_beat_beta_1e-4,val/loss,70,0.032191161066293716
beat|vae,vae_logs_beat_beta_1e-4,val/loss,71,0.03156701475381851
beat|vae,vae_logs_beat_beta_1e-4,val/loss,72,0.03155495971441269
beat|vae,vae_logs_beat_beta_1e-4,val/loss,73,0.03183192014694214
beat|vae,vae_logs_beat_beta_1e-4,val/loss,74,0.031907979398965836
beat|vae,vae_logs_beat_beta_1e-4,val/loss,75,0.03201187029480934
beat|vae,vae_logs_beat_beta_1e-4,val/loss,76,0.031653791666030884
beat|vae,vae_logs_beat_beta_1e-4,val/loss,77,0.03165203332901001
beat|vae,vae_logs_beat_beta_1e-4,val/loss,78,0.031791917979717255
beat|vae,vae_logs_beat_beta_1e-4,val/loss,79,0.03180587664246559
beat|vae,vae_logs_beat_beta_1e-4,val/loss,80,0.03143581748008728
trinity|vae,vae_logs_trinity_beta1e-4,val/loss,1,0.1084149032831192
trinity|vae,vae_logs_trinity_beta1e-4,val/loss,2,0.09189262986183167
trinity|vae,vae_logs_trinity_beta1e-4,val/loss,3,0.08428756147623062
trinity|vae,vae_logs_trinity_beta1e-4,val/loss,4,0.08036651462316513
